AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
57355,2191,849,63664,85,9,5,9,3,urban,7,2,0.1,0,0,3,104.5,77.4,181.5,11.5,1387.7,85
59581,2276,882,66135,80.3,9,5,9,3,urban,7,2,0.1,0,0,3,88.1,77.4,181.5,11.5,1387.7,85
56125,2144,831,62299,51.3,9,4,9,3,urban,7,2,0.1,0,0,3,54,77.4,181.5,11.5,1387.7,85
66015,2522,977,73277,75.5,9,3,9,3,urban,7,2,0.1,0,0,3,91.8,77.4,181.5,11.5,1387.7,88
53919,1736,679,59311,63,10,9,12,2,urban,7,2,0.1,2,0,3,93,77.4,181.5,11.5,1387.7,71
126381,4487,1630,145338,83.5,10,13,12,2,urban,7,2,0.1,0.5,0,3,141.5,77.5,309.4,10.2,1470.4,71
27843,1105,303,30906,210,4,5,8,3,urban,7,2,0.1,1,0,2,260,77.5,309.4,10.2,1470.4,91
99137,3519,1279,112025,97,8,2,11,2,urban,7,2,0.1,0,0,2,113,77.5,309.4,10.2,1470.4,39
139514,4953,1800,157651,55,8,2,11,2,urban,7,2,0.1,0,0,2,62,77.5,309.4,10.2,1470.4,39
85222,3025,1099,93744,54,10,7,10,2,urban,7,2,0.1,0,0,2,66,77.5,309.4,10.2,1470.4,87
9216,382,60,9400,76,10,5,10,4,urban,7,2,0,0,0,3,88.8,78.8,44.6,13.3,1281,86
14171,587,96,14454,80,0,5,8,4,urban,7,2,0,0,0,3,98,78.8,44.6,13.3,1281,86
14677,608,100,14971,98,0,4,9,4,urban,7,2,0,0,0,3,140,78.8,44.6,13.3,1281,98
10065,417,68,10266,78.5,8,2,8,4,urban,7,2,0,0,0,2,92.5,78.8,44.6,13.3,1281,94
12609,512,164,13113,73.4,0,2,8,3,urban,7,2,0,3.8,0,2,88.8,78.8,44.6,13.3,1281,94
9263,383,60,9448,54.5,8,2,8,4,urban,7,2,0,9,0,2,60.5,78.8,44.6,13.3,1281,94
8761,363,57,8936,62.5,8,4,8,4,urban,7,2,0,4.8,0,2,73.2,78.8,44.6,13.3,1281,94
1428,59,9,1457,160.3,8,4,8,4,urban,7,2,0,14.7,0,2,162.3,78.8,44.6,13.3,1281,94
19297,768,259,19876,154,0,4,19,3,urban,2,2,0.1,0,0,2,174,78.9,73.1,12.7,1323.9,22
4349,215,53,4523,60.7,0,8,12,4,rural,2,2,0,0.2,0,3,62,78.9,73.1,12.7,1323.9,16
21028,791,191,25444,91,8,2,8,4,urban,7,2,0.1,4,0,3,108.5,78,130.3,12.1,1368.6,92
47670,1821,706,52914,61,0,12,13,3,urban,2,2,0.1,0.8,0,2,68.4,77.4,181.5,11.5,1387.7,90
58786,2246,870,65252,69,0,5,18,3,urban,2,2,0.1,4.8,0,2,88.8,77.4,181.5,11.5,1387.7,51
64137,2450,949,71192,70,0,9,12,3,urban,2,2,0.1,3.5,0,2,81.5,77.4,181.5,11.5,1387.7,52
59204,2202,752,62756,51,9,4,9,3,urban,7,2,0.1,2,0,3,107,77.5,309.4,10.2,1470.4,86
49103,1827,624,52049,108.4,0,10,18,3,urban,2,2,0.2,1.2,0,2,110.8,77.5,309.4,10.2,1470.4,55
48677,1811,618,51598,52.7,0,12,18,3,urban,2,2,0.1,0,0,2,59,77.5,309.4,10.2,1470.4,55
17778,857,517,21334,61,0,4,3,3,rural,2,2,0.1,0,0,2,96,77.6,352.9,9.7,1347,27
62528,2507,644,69406,53,0,12,16,3,urban,2,2,0.1,0,0,2,58,77.5,309.4,10.2,1470.4,87
107288,3809,1384,118017,65,10,2,10,2,urban,7,2,0.1,0,0,2,106,77.5,309.4,10.2,1470.4,86
59617,2277,882,66175,77,7,9,7,3,urban,7,2,0.1,17.7,0,2,108.3,77.4,181.5,11.5,1387.7,86
63040,2408,933,69974,97,7,9,7,3,urban,7,2,0.1,31.3,0,2,143,77.4,181.5,11.5,1387.7,86
38181,1287,638,42381,106,8,3,8,3,urban,7,2,0.1,0,0,3,148,77.6,352.9,9.7,1347,95
29698,1031,511,32965,131.4,8,7,8,3,urban,7,2,0.1,0,0,2,173.6,77.6,352.9,9.7,1347,95
33263,1158,479,37587,99,7,2,7,3,urban,7,2,0.1,7,0,2,107.8,77.4,181.5,11.5,1387.7,88
17876,862,520,21451,114,0,7,8,3,rural,2,5,0.1,0.5,0,2,129,77.6,352.9,9.7,1347,48
19892,959,579,23870,88.2,0,7,8,3,rural,2,5,0.1,1,0,2,111.4,77.6,352.9,9.7,1347,48
16340,567,281,17484,97,8,4,8,3,small urban,7,2,0.1,5,0,2,117,77.6,352.9,9.7,1347,90
23417,813,403,25056,87,6,2,6,3,small urban,7,2,0.1,4.5,0,3,101.5,77.6,352.9,9.7,1347,90
23369,811,402,25005,129.5,8,2,8,3,small urban,7,2,0.1,2,0,3,150.5,77.6,352.9,9.7,1347,90
21780,756,375,23305,101,8,3,8,3,small urban,7,2,0.2,1.5,0,3,107,77.6,352.9,9.7,1347,90
17604,611,303,18836,108,8,3,8,3,small urban,7,2,0.1,0,0,3,116.5,77.6,352.9,9.7,1347,90
16961,589,292,18148,212,0,10,18,3,small urban,2,2,0.1,2,0,3,213,77.6,352.9,9.7,1347,7
16463,571,283,17615,94.8,0,10,18,3,small urban,2,2,0,0.5,0,3,97.8,77.6,352.9,9.7,1347,7
15466,537,266,16549,112.2,0,10,18,3,small urban,2,2,0.1,1.8,0,3,123.8,77.6,352.9,9.7,1347,7
3075,167,69,3690,156,8,2,8,3,rural,2,2,0.1,0,0,2,167.7,77.6,352.9,9.7,1347,97
3075,167,69,3690,136.5,8,2,8,3,rural,2,2,0.1,0,0,2,149.8,77.6,352.9,9.7,1347,97
2411,131,54,2893,62.5,0,9,18,3,rural,2,2,0,1.5,0,2,69,77.6,352.9,9.7,1347,59
2222,121,50,2666,66,0,10,18,3,rural,2,5,0.1,3.8,0,2,71.8,77.6,352.9,9.7,1347,59
2222,121,50,2666,70,0,10,18,3,rural,2,5,0.1,10.3,0,2,73.3,77.6,352.9,9.7,1347,59
106756,3790,1377,117432,48,8,5,8,2,urban,7,2,0.1,9,0,2,65,77.4,181.5,11.5,1387.7,90
9936,385,124,11228,106,8,3,8,3,urban,7,2,0,0,0,2,128.5,77.4,181.5,11.5,1387.7,95
16744,665,183,18586,113.8,6,2,6,3,urban,7,2,0.1,0,0,2,178.5,77.4,181.5,11.5,1387.7,93
44172,1665,906,45939,85,0,6,10,2,urban,2,5,0.1,0,0,2,160,77.5,246.4,10.9,1398.2,55
46240,1743,948,48090,94,7,5,7,2,urban,7,2,0.1,0.7,0,2,95.2,77.5,246.4,10.9,1398.2,60
28656,1080,587,29802,83,7,6,7,2,urban,7,2,0.1,0,0,2,99,77.5,246.4,10.9,1398.2,61
17168,647,352,17855,133,0,5,9,2,urban,2,2,0.1,0,0,2,170,77.5,246.4,10.9,1398.2,4
13800,538,153,15318,74.5,0,2,9,3,urban,2,2,0,0,0,2,75,77.5,246.4,10.9,1398.2,1
54304,1575,663,55933,115,10,2,10,3,urban,7,2,0.2,0,0,2,199.8,77.4,183.7,11.8,1369.8,89
40029,1161,488,41230,101,5,4,5,3,urban,7,2,0.2,2,0,2,179,77.4,183.7,11.8,1369.8,95
31873,1119,523,32829,114,5,4,5,3,urban,7,2,0.2,5,0,3,141,77.4,183.7,11.8,1369.8,95
20652,725,339,21272,65,0,3,3,3,urban,2,5,0.1,2,0,3,76,77.4,183.7,11.8,1369.8,68
35695,1328,453,38551,78.2,0,5,5,3,urban,2,5,0.1,2.4,0,4,93.4,77.5,246.4,10.9,1398.2,24
23036,802,332,24879,66,9,9,9,3,small urban,7,2,0,0,0,4,90.8,77.5,246.4,10.9,1398.2,87
24305,846,350,26249,150,9,7,9,3,small urban,7,2,0.1,11,0,4,179.5,77.5,246.4,10.9,1398.2,87
20851,724,359,23145,158.7,7,4,7,3,small urban,7,2,0.1,1.3,0,3,178.7,77.6,352.9,9.7,1347,87
15072,523,259,16730,123.3,0,4,7,3,small urban,7,2,0.1,7.3,0,3,180.3,77.6,352.9,9.7,1347,87
12446,447,259,13815,84.8,9,3,9,3,small urban,7,2,0.1,1,0,2,105.2,77.6,352.9,9.7,1347,87
10927,392,227,12129,68,9,3,9,3,small urban,7,2,0,0,0,2,93,77.6,352.9,9.7,1347,64
10909,392,227,12109,90,0,3,16,3,small urban,7,5,0,1,0,2,95.2,77.6,352.9,9.7,1347,64
8959,486,202,10213,126,0,4,16,3,rural,2,5,0.2,0.2,0,2,139.7,77.6,352.9,9.7,1347,64
13125,512,146,14569,146,8,5,6,3,urban,7,2,0,0,0,2,163,77.5,246.4,10.9,1398.2,95
19503,673,230,21648,202.5,8,5,6,3,urban,7,2,0.1,0,0,2,250,77.5,246.4,10.9,1398.2,95
10641,415,118,11812,150,8,2,8,3,urban,7,2,0.1,33.5,0,2,152,77.5,246.4,10.9,1398.2,90
18625,643,220,20674,91,0,5,7,3,urban,7,2,0,0,0,2,108,77.5,246.4,10.9,1398.2,90
35923,1372,532,39875,76.5,0,5,7,3,urban,7,2,0.2,35,0,2,91.5,77.5,246.4,10.9,1398.2,90
26993,931,319,29962,69.5,7,5,7,3,urban,7,2,0.1,2.5,0,2,87.5,77.4,181.5,11.5,1387.7,90
22359,771,264,24818,110.8,8,2,8,3,urban,7,2,0.1,2.2,0,2,132.5,77.4,181.5,11.5,1387.7,92
34671,1196,409,38485,60.5,9,6,9,3,urban,7,2,0.1,0.5,0,2,62,77.4,181.5,11.5,1387.7,82
31477,1086,371,34939,92.9,9,6,9,3,urban,7,2,0.1,8,0,2,126.4,77.4,181.5,11.5,1387.7,82
21042,791,191,22936,57,9,4,9,4,urban,7,2,0.1,5.7,0,2,80,77.4,181.5,11.5,1387.7,86
29087,1004,343,34614,66.5,8,2,8,3,urban,7,2,0.2,0.5,0,2,71,78,130.3,12.1,1368.6,91
14729,530,281,14582,74,9,3,8,3,urban,7,2,0.1,0,0,3,128,77.2,144.1,12.5,1372,2
9413,339,180,10825,68,8,5,8,3,urban,7,2,0.1,8.5,0,2,90,77.4,138.2,12.4,1389.2,90
10228,368,195,11762,86.6,8,2,8,3,urban,7,2,0.1,4,0,2,98.4,77.4,138.2,12.4,1389.2,90
7920,322,103,8158,71,6,4,6,3,urban,2,2,0.1,0.2,0,2,99,78.9,73.1,12.7,1323.9,95
7569,387,147,7796,77,6,4,6,3,rural,7,2,0.1,8.8,0,2,90,78.9,73.1,12.7,1323.9,95
7569,387,147,7796,49.1,6,2,6,3,rural,7,2,0.1,0.1,0,2,52.9,78.9,73.1,12.7,1323.9,95
7165,366,139,7380,49.3,8,3,8,3,rural,7,2,0.1,1,0,2,51.5,78.9,73.1,12.7,1323.9,90
32283,1285,433,33251,76,6,2,6,3,urban,7,2,0.1,0.6,0,2,121.8,78.9,73.1,12.7,1323.9,97
34372,1368,461,35403,109,5,3,5,3,urban,7,2,0.1,1,0,2,132.3,78.9,73.1,12.7,1323.9,97
21984,807,248,25941,120,0,9,12,4,urban,2,2,0.1,1.5,0,2,132,77.4,138.2,12.4,1389.2,14
20707,727,340,23813,185,6,2,6,3,urban,7,2,0.2,0,0,2,197,77.4,138.2,12.4,1389.2,90
4332,244,86,4462,68,0,3,8,4,rural,7,2,0.1,0,0,3,70,77.2,144.1,12.5,1372,3
4562,257,90,4699,68.3,0,3,8,4,rural,7,2,0.1,1.7,0,3,72.3,77.2,144.1,12.5,1372,3
4405,173,66,5198,53,7,3,7,4,urban,7,2,0,1.5,0,3,57,77.4,138.2,12.4,1389.2,98
4743,186,71,5597,47,7,3,7,4,urban,7,2,0,0,0,3,51,77.4,138.2,12.4,1389.2,98
5179,204,78,6111,46,7,3,7,4,urban,7,2,0,23,0,3,50,77.4,138.2,12.4,1389.2,98
9793,352,204,10870,125,9,5,9,3,urban,7,2,0.1,2.5,0,2,149.5,77.6,352.9,9.7,1347,64
8040,437,182,9166,78,9,5,9,3,rural,7,2,0,3,0,2,97,77.6,352.9,9.7,1347,64
9308,505,210,10611,120,8,5,8,3,rural,7,2,0,7,0,3,126,77.6,352.9,9.7,1347,90
8002,423,108,9442,88,8,5,8,4,rural,7,2,0,24,0,3,90,77.6,352.9,9.7,1347,90
59440,2384,612,65384,122,0,13,16,3,urban,2,2,0.1,0,0,2,132,77.5,309.4,10.2,1470.4,9
138633,5559,1428,152496,122,0,13,16,3,urban,2,2,0.2,1.3,0,2,137.3,77.5,309.4,10.2,1470.4,9
118519,4753,1221,130371,76,0,3,8,3,urban,2,2,0.1,0,0,3,92,77.5,309.4,10.2,1470.4,42
118519,4753,1221,130371,88.5,0,3,8,3,urban,2,2,0.1,0,0,2,159,77.5,309.4,10.2,1470.4,42
28082,1118,376,29205,93,0,11,9,3,urban,7,5,0.1,0,0,2,96.5,78.8,44.6,13.3,1281,53
13858,574,94,14135,137.7,0,4,8,4,urban,7,2,0.2,2,0,2,161.7,78.8,44.6,13.3,1281,92
8939,370,58,9118,142,9,4,9,4,urban,7,2,0.2,0,0,2,148,78.8,44.6,13.3,1281,83
7505,371,92,8105,83,8,4,8,4,rural,7,2,0.1,13,0,2,92,78.8,44.6,13.3,1281,87
15995,662,109,16315,68,0,12,16,4,urban,7,2,0.1,9.3,0,6,74.3,78.8,44.6,13.3,1281,10
19300,768,259,20072,149,8,9,8,3,urban,7,2,0.2,0,0,2,164,78.8,44.6,13.3,1281,90
2892,143,36,3123,87.7,8,4,8,4,rural,7,2,0.2,2.4,0,2,106.4,78.8,44.6,13.3,1281,89
4229,209,52,4736,90,8,4,8,4,rural,7,2,0.1,0,0,2,97,77.4,138.2,12.4,1389.2,89
3341,165,41,3742,105.5,8,4,8,4,rural,7,2,0.1,0.9,0,2,114.6,77.4,138.2,12.4,1389.2,89
14846,759,288,16034,150.7,8,2,8,3,rural,7,2,0.3,6.2,0,2,151.3,77.4,138.2,12.4,1389.2,92
16064,840,210,17349,128,8,2,8,3,rural,7,2,0.6,3,0,2,134.5,77.4,138.2,12.4,1389.2,92
15093,554,171,17810,144.5,0,8,14,4,urban,2,2,0.1,6.8,0,2,145,77.4,138.2,12.4,1389.2,16
3437,198,141,3609,55,8,3,6,3,rural,7,2,0,22,0,2,58,77.2,144.1,12.5,1372,20
3437,198,141,3609,61.7,8,3,8,3,rural,7,2,0,15.3,0,2,67.3,77.2,144.1,12.5,1372,41
3437,198,141,3609,46,8,3,8,3,rural,7,2,0.1,12,0,2,54,77.2,144.1,12.5,1372,41
12597,511,164,13227,274.5,8,3,8,3,urban,7,2,0.4,0.2,0,2,277,77.4,138.2,12.4,1389.2,88
9864,400,128,10357,79.5,8,3,8,3,urban,7,2,0.2,0,0,2,109.5,77.4,138.2,12.4,1389.2,88
5917,292,73,6390,97.8,8,3,8,4,rural,7,2,0.1,4.8,0,2,132.7,78.8,44.6,13.3,1281,88
5031,249,62,5433,141.7,8,3,8,4,rural,7,2,0.1,5.7,0,2,148.4,78.8,44.6,13.3,1281,88
9230,382,60,9415,100.7,8,4,8,4,urban,7,2,0.1,0,0,2,118.7,78.8,44.6,13.3,1281,91
4429,219,54,4606,84.3,7,2,7,4,rural,7,2,0.1,0,0,2,96.7,78.9,73.1,12.7,1323.9,82
4959,245,61,5157,69,6,2,6,4,rural,7,2,0,0,0,2,70,78.9,73.1,12.7,1323.9,91
2631,130,32,2736,103,8,2,8,4,rural,7,2,0.1,6,0,2,110,78.9,73.1,12.7,1323.9,91
3302,137,21,3566,59.7,8,2,8,4,urban,7,2,0.1,0,0,2,86.5,78.9,73.1,12.7,1323.9,91
10187,414,132,10493,119,9,4,9,3,urban,7,2,0.1,0,0,2,128,78.9,73.1,12.7,1323.9,76
10166,455,102,10573,70.8,9,4,9,4,rural,7,2,0.2,0.3,0,2,98.9,78.9,73.1,12.7,1323.9,100
13681,566,93,14775,88.5,9,4,9,4,small urban,7,2,0.1,26.5,0,2,107.5,78.9,73.1,12.7,1323.9,100
17011,890,223,17862,102.5,0,4,20,2,rural,2,2,0.2,10.2,0,1,117.2,77.4,138.2,12.4,1389.2,50
16773,906,621,17947,105.5,0,7,16,2,urban,2,2,0.2,10.2,0,3,116.2,77.4,138.2,12.4,1389.2,50
38882,1303,949,44325,72.5,0,4,18,2,urban,2,2,0.1,12.5,0,2,80,77.4,138.2,12.4,1389.2,19
10726,386,205,11691,164,8,4,8,3,small urban,7,2,0.1,0,0,3,247,77.4,183.7,11.8,1369.8,86
13531,528,150,16102,112.8,6,2,6,3,urban,7,2,0.1,0.1,0,2,131.4,78,130.3,12.1,1368.6,88
23044,1588,652,27422,120.1,8,0,8,3,rural,7,2,0.1,0,0,2,120.3,78,130.3,12.1,1368.6,88
10025,377,91,10927,78,0,4,2,4,urban,2,2,0,0,0,3,85.5,77.4,181.5,11.5,1387.7,72
12489,450,239,13613,44.2,7,3,7,3,small urban,7,2,0,26.5,0,3,48.3,77.4,183.7,11.8,1369.8,82
41679,1209,508,42929,106.2,7,2,8,3,urban,7,2,0.1,30.2,0,2,120,77.4,183.7,11.8,1369.8,77
67261,1951,821,73314,98,9,5,9,3,urban,7,2,0.1,0,0,3,121,77.4,183.7,11.8,1369.8,88
55499,1609,677,60494,63,0,12,10,3,urban,2,2,0.2,0,0,2,143,77.4,183.7,11.8,1369.8,6
59476,1725,726,64829,93.3,9,6,9,3,urban,7,2,0.1,0,0,3,123.2,77.4,183.7,11.8,1369.8,88
56348,1634,687,61419,112.3,9,3,9,3,urban,7,2,0.2,0,0,3,180,77.4,183.7,11.8,1369.8,88
14135,585,96,15124,98,6,3,6,4,small urban,7,2,0,6,0,3,99,77.4,138.2,12.4,1389.2,97
16042,664,109,17165,133,6,3,6,4,small urban,7,2,0.1,1.3,0,3,136,77.4,138.2,12.4,1389.2,97
15555,644,106,16644,149.5,6,3,6,4,small urban,7,2,0.1,8.5,0,3,202,77.4,138.2,12.4,1389.2,97
9289,385,60,9939,67.8,6,2,6,4,small urban,7,2,0.1,5.8,0,2,72.5,77.4,138.2,12.4,1389.2,97
98841,3143,14273,112679,64,0,5,7,1,rural,2,2,0.1,0,0,2,69,77.5,246.4,10.9,1398.2,28
98841,3143,14273,112679,58,9,5,21,1,rural,2,2,0.1,0,0,3,63,77.5,246.4,10.9,1398.2,57
98841,3143,14273,112679,51,19,5,19,1,rural,7,2,0.1,0,0,3,68,77.5,246.4,10.9,1398.2,57
103895,3304,15002,118440,46,19,5,19,1,rural,7,2,0.1,0,0,3,57,77.5,246.4,10.9,1398.2,57
122037,3454,7005,136681,36.5,9,6,33,1,urban,7,2,0.1,0,0,2,47.5,77.5,246.4,10.9,1398.2,42
113709,3218,6527,127354,47,9,6,33,1,urban,2,2,0.2,13.5,0,2,58.5,77.5,246.4,10.9,1398.2,42
106678,3392,15404,116279,52,9,8,21,1,rural,2,2,0.1,0,0,4,53.5,77.4,181.5,11.5,1387.7,53
98432,2786,5650,107291,36,0,6,30,1,urban,2,2,0.1,0,0,2,61,77.4,181.5,11.5,1387.7,53
98432,2786,5650,107291,43.3,0,6,30,1,urban,2,2,0.1,5.8,0,2,47.2,77.4,181.5,11.5,1387.7,52
187737,0,0,215898,55,9,10,21,1,urban,7,2,0.1,0,0,2,60.7,77.4,181.5,11.5,1387.7,41
53685,0,0,62275,67.7,0,5,3,1,urban,7,2,0.2,0,0,2,75.3,77.6,352.9,9.7,1347,41
44181,0,0,51250,185,0,8,20,1,urban,7,2,0.2,0,0,2,195,77.6,352.9,9.7,1347,43
51508,1664,7278,53053,67,6,3,12,1,rural,7,2,0.1,0,0,2,74,77.6,352.9,9.7,1347,43
51508,1664,7278,53053,64.7,6,3,12,1,rural,7,2,0.2,0.4,0,2,97.3,77.6,352.9,9.7,1347,43
51508,1664,7278,53053,64.5,0,4,31,1,rural,7,2,0.1,0,0,2,81,77.6,352.9,9.7,1347,49
51508,1664,7278,53053,78,0,4,31,1,rural,7,2,0.1,0,0,2,80.5,77.6,352.9,9.7,1347,49
59054,1907,8344,60826,60.5,0,15,18,1,rural,2,2,0.2,0.5,0,1,98,77.6,352.9,9.7,1347,47
59054,1907,8344,60826,50.7,0,15,18,1,rural,2,2,0.1,0.7,0,1,58.3,77.6,352.9,9.7,1347,47
59054,1907,8344,60826,55,0,15,18,1,rural,2,2,0.1,1.5,0,1,57.5,77.6,352.9,9.7,1347,47
60695,0,0,70406,59,0,15,18,1,urban,2,2,0.1,0,0,1,66.5,77.6,352.9,9.7,1347,47
64750,1049,9149,66693,62.7,0,15,18,1,rural,2,2,0.1,0.7,0,1,93.7,77.6,352.9,9.7,1347,47
64750,1049,9149,66693,54.5,0,15,18,1,rural,2,2,0.1,1,0,1,71.5,77.6,352.9,9.7,1347,47
67426,1092,9527,67426,47,0,17,14,1,rural,2,2,0.1,0,0,1,68,77.6,352.9,9.7,1347,48
67974,1903,3453,71373,42.3,0,17,14,1,urban,2,2,0.1,6.8,0,1,79.1,77.5,309.4,10.2,1470.4,48
113139,3202,6494,118796,70.2,0,16,20,1,urban,2,2,0.1,0,0,1,71.3,77.5,309.4,10.2,1470.4,59
138680,3925,7960,145614,50.2,9,11,12,1,urban,2,2,0.1,0.2,0,1,57.3,77.5,309.4,10.2,1470.4,2
152691,4321,8764,160326,45,0,4,9,1,urban,7,2,0,0.5,0,1,52.8,77.5,309.4,10.2,1470.4,23
124178,3589,7426,134112,47,9,4,12,1,urban,7,2,0.1,0,0,2,64.8,77.5,309.4,10.2,1470.4,49
131076,3788,7838,141562,50.5,9,4,12,1,urban,7,2,0.1,0,0,2,72,77.5,309.4,10.2,1470.4,49
4973,202,65,5172,100,8,10,8,3,urban,7,2,0,1.5,0,2,102,78.8,44.6,13.3,1281,15
4860,257,66,5735,86,9,2,9,4,rural,7,2,0,0.9,0,2,91.9,77.6,352.9,9.7,1347,86
10834,645,92,11592,59.5,0,8,16,4,rural,2,2,0.1,4.8,0,4,72.5,77.6,352.9,9.7,1347,19
10834,645,92,11592,56.8,0,8,16,4,rural,2,2,0.1,3.2,0,4,75,77.6,352.9,9.7,1347,19
6217,328,84,6652,109.5,0,9,20,4,rural,2,2,0.1,3.7,0,2,123.6,77.6,352.9,9.7,1347,10
36654,997,1598,42885,58,0,12.5,7,1,urban,2,2,0,0,0,3,64,77.4,183.7,11.8,1369.8,43
132251,3544,5687,152089,71,0,12.5,7,1,urban,2,2,0,0,0,5,81,77.5,246.4,10.9,1398.2,3
150190,0,0,163707,65.5,0,12.5,7,1,rural,2,2,0.1,0,0,5,71,77.5,246.4,10.9,1398.2,3
150190,4025,6458,172719,62,0,12.5,7,1,urban,2,2,0,0,0,2.5,71,77.5,246.4,10.9,1398.2,3
155638,4171,6692,178984,95,0,12.5,7,1,urban,2,2,0,0,0,2.5,122,77.5,246.4,10.9,1398.2,3
155638,0,0,186766,72,0,12.5,7,1,rural,2,2,0,3,0,2.5,104,77.4,181.5,11.5,1387.7,3
155638,4171,6692,177427,102.3,0,12.5,7,1,urban,2,2,0,0,0,5,104.3,77.4,181.5,11.5,1387.7,18
175695,0,0,200292,65.6,0,12.5,7,1,urban,2,2,0,0,0,5,71,77.4,181.5,11.5,1387.7,1
206481,0,0,235388,62.3,0,12.5,7,1,urban,2,2,0,0,0,5,79.2,77.4,181.5,11.5,1387.7,5
247870,0,0,285051,121.3,0,12.5,7,1,urban,2,2,0.3,26.5,0,5,144.2,77.4,181.5,11.5,1387.7,12
247870,0,0,285051,115.5,0,12.5,7,1,urban,2,2,0.1,43,0,2.5,192,77.4,181.5,11.5,1387.7,5
84901,2454,5077,94240,92,0,12.5,7,1,urban,2,2,0.1,0,0,5,123,77.5,309.4,10.2,1470.4,3
50341,1460,614,54872,172.5,8,5,12,3,urban,7,2,0.2,1.5,0,3,202,77.4,183.7,11.8,1369.8,67
13401,482,256,14607,170.8,10,5,12,3,urban,7,2,0.2,1.5,0,3,182.8,77.4,183.7,11.8,1369.8,67
30960,1068,365,34366,127,10,11,9,3,urban,7,2,0.2,0.5,0,3,133,77.5,246.4,10.9,1398.2,82
37713,1441,558,41861,65,10,3,10,3,urban,7,2,0.1,5,0,2,164,77.4,181.5,11.5,1387.7,77
37713,1441,558,41861,60.5,8,3,8,3,urban,7,2,0.1,11.8,0,3,65.2,77.4,181.5,11.5,1387.7,83
9463,384,123,9842,155,0,10,14,3,urban,2,2,0.1,0,0,2,176,78.8,44.6,13.3,1281,12
3465,107,13,3915,70.6,0,8,16,4,urban,7,2,0,0.4,0,3,86.6,77.6,352.9,9.7,1347,18
2726,120,15,3162,65.5,0,5,6,4,rural,7,5,0.1,0,0,3,73.5,77.5,246.4,10.9,1398.2,37
63792,1895,2571,73361,67,0,7,18,1,urban,2,2,0.1,14.3,0,2,68.3,77.5,246.4,10.9,1398.2,44
50169,1600,1400,57694,42.7,0,12,10,1,rural,2,2,0.1,8.3,0,1,52,77.4,181.5,11.5,1387.7,45
50169,1600,1400,57694,42.5,0,12,10,1,rural,2,2,0.1,15.5,0,1,50,77.4,181.5,11.5,1387.7,45
45296,1445,1264,52090,53.7,0,8,12,1,rural,2,2,0.1,5.9,0,2,55.1,77.4,181.5,11.5,1387.7,49
52741,1566,2125,63289,44.7,0,9,12,1,urban,2,2,0.1,4.1,0,1,46.4,78,130.3,12.1,1368.6,48
48319,1435,1947,57983,44.8,0,11,10,1,urban,2,2,0.1,0.3,0,1,50.2,78,130.3,12.1,1368.6,42
40842,1213,1646,49010,43.6,0,11,10,1,urban,2,2,0.1,0.8,0,1,49.4,78,130.3,12.1,1368.6,42
40769,1211,1643,46477,53.2,0,11,10,1,urban,2,2,0.1,0.3,0,1,54.7,77.4,181.5,11.5,1387.7,35
45506,1352,1834,51877,51.6,0,13,10,1,urban,2,2,0.1,2.6,0,1,55.4,77.4,181.5,11.5,1387.7,35
50755,1507,2045,57861,48.3,0,13,10,1,urban,2,2,0.1,10.3,0,1,49.7,77.4,181.5,11.5,1387.7,35
57419,1705,2314,65458,47.6,0,13,10,1,urban,2,2,0.2,8.1,0,1,49.4,77.4,181.5,11.5,1387.7,36
12799,605,430,14335,49.4,7,4,7,3,rural,7,2,0.1,0,0,2,50.2,77.5,246.4,10.9,1398.2,89
74194,2760,942,83839,65,9,6,9,3,urban,7,2,0.1,0,0,3,70,77.4,181.5,11.5,1387.7,84
10273,417,134,10581,75,8,2,8,3,small urban,7,2,0.1,0,0,2,101,78.9,73.1,12.7,1323.9,87
9772,397,127,10065,84.4,8,3,8,3,small urban,7,2,0.1,0.1,0,2,107.9,78.9,73.1,12.7,1323.9,88
11436,412,218,12465,104.8,6,4,6,3,urban,7,2,0.1,0.5,0,2,148.8,77.4,183.7,11.8,1369.8,88
31495,1105,517,34330,167.5,8,8,12,3,urban,7,2,0.1,0,0,3,216.5,77.4,183.7,11.8,1369.8,75
19768,686,340,21152,49,0,5,7,3,small urban,2,2,0,0,0,4,51,77.6,352.9,9.7,1347,55
30592,875,1912,35181,61,0,8,24,1,urban,2,2,0.1,4,0,3,67,77.4,181.5,11.5,1387.7,45
30592,875,1912,35181,73,0,8,24,1,urban,2,2,0,0,0,3,107,77.4,181.5,11.5,1387.7,45
74093,2075,3764,77798,65.8,0,8,22,1,urban,2,2,0.1,7.2,0,2,69.6,77.5,309.4,10.2,1470.4,46
96316,2726,5529,104984,43,0,8,25,1,urban,2,2,0.1,0,0,2,54,77.4,181.5,11.5,1387.7,58
